timestamp,gs.rssi,comms.recd,tpc.state,fc.pwr,tpc.gps,tpc.bat_v,tpc.bat_v_avgd,comms.sent,fc.state,fc.alt,gs.log
121519105,-70,22904,0,0,"$GPGGA,204812.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",15.894936,15.9009005,,,,
122019174,-70,22960,0,0,,15.952969,15.90219013,,,,
122519223,-73,23096,0,0,"$GPGGA,204813.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.880427,15.9010617,,,,
123019278,-72,23152,0,0,,15.798215,15.89541963,,,,
123519334,-72,23288,0,0,"$GPGGA,204814.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.928788,15.89413,,,,
124019374,-73,23344,0,0,,15.86592,15.89058357,,,,
124519431,-73,23480,0,0,"$GPGGA,204815.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.778871,15.88687593,,,,
125019486,-73,23536,0,0,,15.846576,15.88510273,,,,
125519551,-75,23672,0,0,"$GPGGA,204816.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.861084,15.88381313,,,,
126019612,-75,23728,0,0,,15.856248,15.88365193,,,,
126519666,-72,23864,0,0,"$GPGGA,204817.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.846576,15.88123393,,,,
127019708,-73,23920,0,0,,15.894936,15.88236233,,,,
127519767,-73,24056,0,0,"$GPGGA,204818.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*68",15.846576,15.8781711,,,,
128019834,-73,24112,0,0,,15.86592,15.8780099,,,,
128519896,-73,24248,0,0,"$GPGGA,204819.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*69",15.894936,15.8775263,,,,
129019965,-73,24304,0,0,,15.870756,15.87881593,,,,
129519978,-73,24440,0,0,"$GPGGA,204820.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.807887,15.8755919,,,,
130019993,-73,24496,0,0,,15.84174,15.8751083,,,,
130520005,-72,24632,0,0,"$GPGGA,204821.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",15.899772,15.8743023,,,,
131020024,-73,24688,0,0,,15.861084,15.8715619,,,,
131520082,-73,24824,0,0,"$GPGGA,204822.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",15.84174,15.8689827,,,,
132020104,-73,24880,0,0,,15.870756,15.8691439,,,,
132520166,-73,25016,0,0,"$GPGGA,204823.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",15.793379,15.86350183,,,,
133020207,-73,25072,0,0,,15.798215,15.861245,,,,
133520249,-73,25208,0,0,"$GPGGA,204824.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.803051,15.85721497,,,,
134020290,-74,25264,0,0,,15.769198,15.8544745,,,,
134520319,-73,25400,0,0,"$GPGGA,204825.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.836904,15.8520565,,,,
135020333,-74,25456,0,0,,15.807887,15.8531849,,,,
135520369,-72,25592,0,0,"$GPGGA,204826.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.861084,15.8514117,,,,
136020403,-72,25648,0,0,,15.75469,15.84770403,,,,
136520451,-72,25784,0,0,"$GPGGA,204827.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.875592,15.84705923,,,,
137020497,-73,25840,0,0,,15.817559,15.84254557,,,,
137520561,-72,25976,0,0,"$GPGGA,204828.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6B",15.952969,15.84496363,,,,
138020602,-72,26032,0,0,,15.919116,15.84899367,,,,
138520655,-72,26168,0,0,"$GPGGA,204829.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6A",15.952969,15.8497997,,,,
139020697,-73,26224,0,0,,15.957805,15.85286253,,,,
139520720,-71,26360,0,0,"$GPGGA,204830.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",15.899772,15.85689257,,,,
140020730,-72,26416,0,0,,15.817559,15.85592533,,,,
140520734,-73,26552,0,0,"$GPGGA,204831.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.943296,15.85866573,,,,
141020742,-73,26608,0,0,,15.861084,15.85882693,,,,
141520779,-72,26744,0,0,"$GPGGA,204832.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",15.880427,15.8599553,,,,
142020833,-72,26800,0,0,,15.899772,15.8601165,,,,
142520890,-74,26856,0,0,,15.86592,15.8607613,,,,
143020938,-77,26992,0,0,"$GPGGA,204833.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",15.919116,15.8625345,,,,
143520939,-75,27048,0,0,,15.870756,15.8617285,,,,
144020949,-74,27184,0,0,"$GPGGA,204834.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.8901,15.8623733,,,,
144520965,-73,27240,0,0,,15.894936,15.86527493,,,,
145021009,-74,27376,0,0,"$GPGGA,204835.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.803051,15.8639853,,,,
145521059,-73,27432,0,0,,15.861084,15.8626957,,,,
146021121,-73,27568,0,0,"$GPGGA,204836.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.846576,15.8622121,,,,
146521174,-73,27624,0,0,,15.91428,15.8646301,,,,
147021176,-73,27760,0,0,"$GPGGA,204837.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.928788,15.8665645,,,,
147521233,-72,27816,0,0,,15.846576,15.86833773,,,,
148021291,-72,27952,0,0,"$GPGGA,204838.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6A",15.822395,15.86914373,,,,
148521303,-73,28008,0,0,,15.86592,15.87123937,,,,
149021345,-73,28144,0,0,"$GPGGA,204839.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6B",15.894936,15.87543063,,,,
149521411,-72,28200,0,0,,15.899772,15.87752623,,,,
150021442,-73,28336,0,0,"$GPGGA,204840.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.91428,15.88107267,,,,
150521497,-74,28392,0,0,,15.8901,15.88203987,,,,
151021542,-74,28528,0,0,"$GPGGA,204841.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.86592,15.88574753,,,,
151521566,-74,28584,0,0,,15.8901,15.88623113,,,,
152021585,-73,28720,0,0,"$GPGGA,204842.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.909444,15.88929397,,,,
152521647,-73,28776,0,0,,15.981985,15.89026117,,,,
153021649,-70,28912,0,0,"$GPGGA,204843.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.981985,15.8923568,,,,
153521664,-72,28968,0,0,,16.011002,15.89429123,,,,
154021720,-70,29104,0,0,"$GPGGA,204844.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",15.972313,15.89477483,,,,
154521786,-68,29160,0,0,,16.030346,15.8991273,,,,
155021841,-67,29296,0,0,"$GPGGA,204845.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",16.011002,15.9055754,,,,
155521878,-68,29352,0,0,,15.948133,15.90573663,,,,
156021942,-67,29488,0,0,"$GPGGA,204846.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.943296,15.90847703,,,,
156521969,-67,29544,0,0,,15.977149,15.9117011,,,,
157022032,-67,29680,0,0,"$GPGGA,204847.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",16.025509,15.91589233,,,,
157522066,-67,29736,0,0,,16.006166,15.9205672,,,,
158022105,-67,29872,0,0,"$GPGGA,204848.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6D",16.001329,15.92330763,,,,
159022153,-67,30008,0,0,"$GPGGA,204849.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6C",16.025509,15.92846607,,,,
159522187,-67,30064,0,0,,15.981985,15.9315289,,,,
160022233,-67,30200,0,0,"$GPGGA,204850.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.991657,15.93475293,,,,
160522271,-67,30256,0,0,,15.996493,15.941201,,,,
161022331,-67,30392,0,0,"$GPGGA,204851.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.972313,15.94490863,,,,
161522332,-66,30448,0,0,,15.991657,15.94974467,,,,
162022376,-66,30584,0,0,"$GPGGA,204852.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.943296,15.95071187,,,,
162522444,-65,30640,0,0,,16.035181,15.9542583,,,,
163022473,-65,30776,0,0,"$GPGGA,204853.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.986821,15.95893313,,,,
163522473,-66,30832,0,0,,15.996493,15.9647364,,,,
164022525,-66,30968,0,0,"$GPGGA,204854.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",16.001329,15.96925003,,,,
164522542,-67,31024,0,0,,15.957805,15.97134567,,,,
165022597,-67,31160,0,0,"$GPGGA,204855.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",16.054525,15.9765041,,,,
165522639,-67,31216,0,0,,15.986821,15.97892213,,,,
166022639,-65,31352,0,0,"$GPGGA,204856.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",15.986821,15.98214617,,,,
166522666,-65,31408,0,0,,16.011002,15.98698223,,,,
167022697,-65,31544,0,0,"$GPGGA,204857.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",16.001329,15.99068987,,,,
167522708,-66,31600,0,0,,16.001329,15.9937527,,,,
168022770,-66,31736,0,0,"$GPGGA,204858.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6C",15.967477,15.9932691,,,,
168522777,-65,31792,0,0,,15.991657,15.9935915,,,,
169022781,-65,31928,0,0,"$GPGGA,204859.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6D",15.957805,15.99181827,,,,
169522830,-66,31984,0,0,,15.962641,15.99149587,,,,
170022891,-64,32120,0,0,"$GPGGA,204900.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",16.011002,15.99085107,,,,
170522924,-64,32176,0,0,,15.977149,15.98972263,,,,
171022931,-65,32312,0,0,"$GPGGA,204901.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",15.967477,15.99036743,,,,
171522941,-64,32368,0,0,,15.93846,15.99020623,,,,
172022981,-64,32504,0,0,"$GPGGA,204902.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",16.006166,15.99117347,,,,
172522991,-64,32560,0,0,,15.967477,15.98923907,,,,
173023028,-66,32696,0,0,"$GPGGA,204903.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.93846,15.9869822,,,,
173523050,-66,32752,0,0,,15.807887,15.98053413,,,,
174023071,-67,32888,0,0,"$GPGGA,204904.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",16.001329,15.97972813,,,,
174523124,-67,32944,0,0,,15.996493,15.98021173,,,,
175023165,-67,33080,0,0,"$GPGGA,204905.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.909444,15.9774713,,,,
175523166,-67,33136,0,0,,16.011002,15.97795493,,,,
176023168,-68,33272,0,0,"$GPGGA,204906.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",16.006166,15.97908337,,,,
177023243,-68,33328,0,0,,15.991657,15.97908337,,,,
177523278,-67,33464,0,0,"$GPGGA,204907.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.933624,15.97876097,,,,
178023301,-67,33600,0,0,"$GPGGA,204908.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*68",15.952969,15.97602057,,,,
178523334,-68,33656,0,0,,16.030346,15.9774714,,,,
179023367,-68,33792,0,0,"$GPGGA,204909.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6A",16.011002,15.97795503,,,,
179523389,-68,33848,0,0,,16.006166,15.97811627,,,,
180023404,-68,33984,0,0,"$GPGGA,204910.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",15.981985,15.97892227,,,,
180523431,-67,34040,0,0,,16.015837,15.97763267,,,,
181023450,-67,34096,0,0,,15.967477,15.97698787,,,,
181523486,-68,34232,0,0,"$GPGGA,204911.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",16.127369,15.9816728,,,,
182030550,-68,34368,0,0,"$GPGGA,204912.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.996493,15.98118917,,,,
182530612,-68,34424,0,0,,15.981985,15.98054437,,,,
183030647,-67,34480,0,0,,15.962641,15.97925477,,,,
183530708,-69,34616,0,0,"$GPGGA,204913.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",16.015837,15.98086677,,,,
184030735,-69,34672,0,0,,16.006166,15.9813504,,,,
184530776,-70,34808,0,0,"$GPGGA,204914.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",16.078707,15.98538047,,,,
185030804,-69,34864,0,0,,16.025509,15.98747607,,,,
185530844,-67,35000,0,0,"$GPGGA,204915.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.991657,15.98683123,,,,
186030874,-68,35056,0,0,,15.928788,15.9852192,,,,
186530886,-67,35192,0,0,"$GPGGA,204916.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",16.011002,15.98667003,,,,
187030948,-67,35248,0,0,,15.972313,15.98779847,,,,
187530962,-67,35384,0,0,"$GPGGA,204917.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.957805,15.98618643,,,,
188030968,-67,35440,0,0,,15.996493,15.98715363,,,,
188531006,-67,35576,0,0,"$GPGGA,204918.000,3630.7342,N,12004.0532,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*69",16.015837,15.98973287,,,,
189031067,-66,35632,0,0,,15.977149,15.99537493,,,,
189531067,-68,35768,0,0,"$GPGGA,204919.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*6B",15.981985,15.99473013,,,,
190031144,-68,35824,0,0,,16.001329,15.99489133,,,,
190531196,-67,35960,0,0,"$GPGGA,204920.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",16.030346,15.9989214,,,,
191031236,-68,36016,0,0,,16.006166,15.9987602,,,,
191531265,-66,36152,0,0,"$GPGGA,204921.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",16.015837,15.99908257,,,,
192031304,-67,36208,0,0,,15.928788,15.99698693,,,,
192531341,-67,36344,0,0,"$GPGGA,204922.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.972313,15.99827657,,,,
193031372,-67,36400,0,0,,16.035181,16.00101697,,,,
193531437,-67,36536,0,0,"$GPGGA,204923.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",16.030346,16.00101697,,,,
194031471,-67,36592,0,0,,15.986821,16.00021093,,,,
194531483,-68,36728,0,0,"$GPGGA,204924.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.991657,15.9997273,,,,
195031512,-68,36784,0,0,,16.011002,16.00069453,,,,
195531526,-69,36920,0,0,"$GPGGA,204925.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",16.001329,16.00021093,,,,
196031541,-68,36976,0,0,,15.943296,15.9994049,,,,
196531609,-67,37112,0,0,"$GPGGA,204926.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",15.977149,15.99439757,,,,
197031636,-68,37168,0,0,,15.986821,15.99407517,,,,
197531670,-68,37304,0,0,"$GPGGA,204927.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.996493,15.99455877,,,,
198031670,-68,37360,0,0,,16.006166,15.9960096,,,,
198531716,-68,37496,0,0,"$GPGGA,204928.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*69",15.996493,15.9953648,,,,
199031743,-69,37552,0,0,,15.923952,15.99262433,,,,
199531761,-68,37688,0,0,"$GPGGA,204929.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*68",15.952969,15.98843307,,,,
200031799,-67,37744,0,0,,15.991657,15.98730467,,,,
200531858,-66,37880,0,0,"$GPGGA,204930.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*60",15.880427,15.983597,,,,
201031924,-67,37936,0,0,,15.981985,15.98537023,,,,
201531943,-67,38072,0,0,"$GPGGA,204931.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*61",15.977149,15.9842418,,,,
202031967,-66,38128,0,0,,15.967477,15.9840806,,,,
202532017,-67,38264,0,0,"$GPGGA,204932.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*62",15.986821,15.9850478,,,,
203032036,-67,38320,0,0,,16.001329,15.985209,,,,
203532082,-67,38456,0,0,"$GPGGA,204933.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*63",15.952969,15.9831134,,,,
204032095,-67,38512,0,0,,16.015837,15.984403,,,,
204532133,-67,38648,0,0,"$GPGGA,204934.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*64",15.972313,15.9840806,,,,
205032197,-67,38704,0,0,,15.928788,15.98166257,,,,
205532212,-67,38840,0,0,"$GPGGA,204935.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*65",15.957805,15.97924453,,,,
206032275,-67,38896,0,0,,15.943296,15.97714887,,,,
206532332,-67,39032,0,0,"$GPGGA,204936.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*66",15.981985,15.97602047,,,,
207032361,-67,39088,0,0,,15.904608,15.97521447,,,,
207532382,-67,39224,0,0,"$GPGGA,204937.000,3630.7342,N,12004.0531,W,2,12,0.73,50.7,M,-26.9,M,0000,0000*67",16.015837,15.97666527,,,,
208032382,-67,39280,0,0,,15.880427,15.9715068,,,,
208532448,-66,39416,0,0,"$GPGGA,204938.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.91428,15.96763793,,,,
209032472,-67,39472,0,0,,15.904608,15.9648975,,,,
209532532,-67,39608,0,0,"$GPGGA,204939.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.943296,15.96328547,,,,
210032559,-67,39664,0,0,,15.93846,15.9608674,,,,
210532593,-67,39800,0,0,"$GPGGA,204940.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*68",15.933624,15.95861057,,,,
211032624,-67,39856,0,0,,15.991657,15.9602226,,,,
211532666,-66,39992,0,0,"$GPGGA,204941.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*69",15.923952,15.95844937,,,,
212032705,-66,40048,0,0,,15.957805,15.95748217,,,,
212532764,-66,40184,0,0,"$GPGGA,204942.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6A",15.909444,15.95458053,,,,
213032821,-67,40240,0,0,,15.943296,15.95248487,,,,
213532837,-66,40376,0,0,"$GPGGA,204943.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6B",15.880427,15.948616,,,,
214032885,-67,40432,0,0,,16.001329,15.95119523,,,,
214532912,-67,40568,0,0,"$GPGGA,204944.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",15.962641,15.95151763,,,,
215032943,-68,40624,0,0,,15.952969,15.95022803,,,,
215532989,-66,40760,0,0,"$GPGGA,204945.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",15.919116,15.95151767,,,,
216033021,-66,40816,0,0,,15.991657,15.95184007,,,,
216533091,-67,40952,0,0,"$GPGGA,204946.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",15.93846,15.95055043,,,,
217033079,-66,41008,0,0,,15.957805,15.95022803,,,,
217533122,-66,41064,0,0,,15.933624,15.9484548,,,,
218033176,-67,41200,0,0,"$GPGGA,204947.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",15.93846,15.94635917,,,,
218533196,-67,41256,0,0,,15.904608,15.94474713,,,,
219033232,-66,41392,0,0,"$GPGGA,204948.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.972313,15.94329633,,,,
219533281,-66,41448,0,0,,15.952969,15.94265153,,,,
220033318,-67,41584,0,0,"$GPGGA,204949.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.86592,15.94055593,,,,
220533375,-67,41720,0,0,"$GPGGA,204950.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*69",15.919116,15.9392663,,,,
221033402,-67,41776,0,0,,15.986821,15.94071713,,,,
221533431,-66,41832,0,0,,15.933624,15.9391051,,,,
222033483,-66,41968,0,0,"$GPGGA,204951.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*68",15.957805,15.94087833,,,,
222534112,-66,42104,0,0,"$GPGGA,204952.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6B",15.8901,15.9366871,,,,
223034153,-67,42160,0,0,,15.861084,15.93604233,,,,
223534237,-67,42216,0,0,,15.948133,15.93717077,,,,
224034264,-66,42352,0,0,"$GPGGA,204953.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6A",15.856248,15.93555877,,,,
224534309,-66,42408,0,0,,15.962641,15.9362036,,,,
225034321,-66,42544,0,0,"$GPGGA,204954.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",16.020674,15.93894407,,,,
225534344,-67,42600,0,0,,15.933624,15.93894407,,,,
226034373,-68,42736,0,0,,15.933624,15.93700963,,,,
227034443,-69,42872,0,0,"$GPGGA,204956.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",15.962641,15.93829927,,,,
227534512,-69,42928,0,0,,16.064198,15.9418457,,,,
228034558,-69,43064,0,0,"$GPGGA,204957.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",15.948133,15.94313533,,,,
228534593,-69,43120,0,0,,15.798215,15.9382993,,,,
229034639,-68,43256,0,0,"$GPGGA,204958.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.933624,15.94007253,,,,
229534663,-69,43312,0,0,,15.981985,15.93942773,,,,
230034694,-68,43448,0,0,"$GPGGA,204959.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.972313,15.93975013,,,,
230534698,-68,43504,0,0,,15.904608,15.9381381,,,,
231034708,-67,43640,0,0,"$GPGGA,205000.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.986821,15.94039493,,,,
231534743,-68,43696,0,0,,15.899772,15.9373321,,,,
232034790,-67,43832,0,0,"$GPGGA,205001.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.899772,15.9360425,,,,
232534847,-67,43888,0,0,,15.952969,15.9358813,,,,
233034908,-67,44024,0,0,"$GPGGA,205002.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.919116,15.9353977,,,,
233534943,-66,44080,0,0,,15.933624,15.9352365,,,,
234035011,-66,44216,0,0,"$GPGGA,205003.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.807887,15.93201247,,,,
234535040,-67,44272,0,0,,15.899772,15.92959443,,,,
235035079,-68,44408,0,0,"$GPGGA,205004.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",16.001329,15.93120643,,,,
235535097,-68,44464,0,0,,15.923952,15.93314083,,,,
236035165,-67,44600,0,0,"$GPGGA,205005.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.93846,15.93378563,,,,
236535166,-67,44656,0,0,,15.972313,15.93330203,,,,
237035192,-68,44792,0,0,"$GPGGA,205006.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.948133,15.93378567,,,,
237535236,-68,44848,0,0,,15.899772,15.93185123,,,,
238035245,-68,44984,0,0,"$GPGGA,205007.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.909444,15.93249603,,,,
238535265,-67,45040,0,0,,15.972313,15.93620367,,,,
239035273,-68,45176,0,0,"$GPGGA,205008.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",16.015837,15.93846047,,,,
239535305,-67,45232,0,0,,16.011002,15.94361893,,,,
240035319,-67,45368,0,0,"$GPGGA,205009.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",15.919116,15.9421681,,,,
240535362,-67,45424,0,0,,15.846576,15.93636483,,,,
241035389,-68,45560,0,0,"$GPGGA,205010.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.948133,15.93684847,,,,
241535404,-67,45616,0,0,,15.875592,15.93491407,,,,
